i,j,r,A_Z,B
13,49,26.83281573,0.0,0.00291455848266
14,0,27.3130005675,0.0,0.00292405162667
14,1,26.4007575649,0.00584810325333,0.00586805785134
14,2,25.495097568,0.0117127679896,0.00592805576754
14,3,24.5967477525,0.0176106969725,0.00602768741395
14,4,23.7065391823,0.0235572148334,0.00616684694201
14,5,22.825424421,0.0295679812017,0.00634495192974
14,6,21.9544984001,0.0356557438984,0.00656179613093
14,7,21.0950231097,0.0418334938644,0.00681677002945
14,8,20.2484567313,0.0481094269702,0.0071096747961
14,9,19.4164878389,0.0544913515271,0.00743990924789
14,10,18.6010752377,0.0609797803005,0.00780720602251
14,11,17.8044938148,0.0675733324255,0.00821075539817
14,12,17.0293863659,0.0742598630232,0.0086498279099
14,13,16.2788205961,0.081022559103,0.00912280163272
14,14,15.5563491861,0.0878290668877,0.00962762864558
14,15,14.8660687473,0.094638082107,0.0101607238396
14,16,14.2126704036,0.101386741671,0.0107172338209
14,17,13.6014705087,0.107998033652,0.0112897660163
14,18,13.0384048104,0.114367660844,0.0118684843434
14,19,12.5299640861,0.120373986211,0.0124397972362
14,20,12.0830459736,0.125867508585,0.0129865746791
14,21,11.7046999107,0.130687261619,0.0134873738944
14,22,11.401754251,0.134657917086,0.0139177765525
14,23,11.1803398875,0.137616738759,0.0142515954394
14,24,11.0453610172,0.1394199362,0.0144649382285
14,25,11.0,0.139975443957,0.0145401706004
14,26,11.0453610172,0.139246026096,0.0144709921123
14,27,11.1803398875,0.137268218549,0.0142637098385
14,28,11.401754251,0.134133411269,0.0139359761897
14,29,11.7046999107,0.129984663114,0.0135117182936
14,30,12.0830459736,0.124984051913,0.0130171833696
14,31,12.5299640861,0.119306136428,0.0124768697606
14,32,13.0384048104,0.113111234471,0.0119123259559
14,33,13.6014705087,0.106548034826,0.0113408029684
14,34,14.2126704036,0.099737529403,0.0107760357054
14,35,14.8660687473,0.0927831570914,0.0102280151108
14,36,15.5563491861,0.0857612833446,0.00970430944252
14,37,16.2788205961,0.0787338670857,0.00920995824265
14,38,17.0293863659,0.0717415631396,0.00874875274693
14,39,17.8044938148,0.0648157801921,0.0083229557302
14,40,18.6010752377,0.0579726825999,0.0079344194986
14,41,19.4164878389,0.0512234418098,0.0075841052372
14,42,20.2484567313,0.0445688037216,0.00727305718625
14,43,21.0950231097,0.0380072786452,0.0070017615702
14,44,21.9544984001,0.0315304648981,0.00677101828672
14,45,22.825424421,0.0251292308972,0.0065811839969
14,46,23.7065391823,0.0187900867831,0.00643297886366
14,47,24.5967477525,0.0124994673963,0.00632665728242
14,48,25.495097568,0.00624140279532,0.00626278827183
14,49,26.4007575649,0.0,0.00312070139766
15,0,26.9258240357,0.0,0.00310489061425
15,1,26.0,0.0062097812285,0.00622976542643
15,2,25.079872408,0.0124396424989,0.00628949869971
15,3,24.1660919472,0.0187090268259,0.00638919147666
15,4,23.2594066992,0.0250378034373,0.00652864281257
15,5,22.360679775,0.0314438533273,0.00670812263872
15,6,21.4709105536,0.0379457207522,0.00692754893979
15,7,20.591260282,0.0445583522077,0.00718735227745
15,8,19.7230829233,0.0512971616446,0.00748764865393
15,9,18.8679622641,0.0581718309176,0.00782904781269
15,10,18.0277563773,0.0651915199524,0.00821179304512
15,11,17.2046505341,0.0723565797169,0.00863646957084
15,12,16.4012194669,0.0796645167591,0.00910307056962
15,13,15.6204993518,0.0870993978959,0.00961154520941
15,14,14.8660687473,0.094638082107,0.0101607238396
15,15,14.1421356237,0.102237121973,0.0107486164277
15,16,13.4536240471,0.109838921236,0.0113710999724
15,17,12.8062484749,0.117356438837,0.0120218657018
15,18,12.2065556157,0.124679922826,0.0126907948264
15,19,11.6619037897,0.131661567642,0.0133635638017
15,20,11.1803398875,0.138126369196,0.0140199094802
15,21,10.7703296143,0.143862945026,0.0146334981529
15,22,10.4403065089,0.148646617632,0.0151714076627
15,23,10.1980390272,0.152245841423,0.0155967053433
15,24,10.0498756211,0.154463767241,0.0158726882168
15,25,10.0,0.155157817355,0.015971452392
15,26,10.0498756211,0.154280958021,0.0158820499664
15,27,10.1980390272,0.151879491155,0.0156153488314
15,28,10.4403065089,0.148095232796,0.0151991970926
15,29,10.7703296143,0.143124320962,0.0146702879324
15,30,11.1803398875,0.137197501028,0.0140655896024
15,31,11.6619037897,0.130538750608,0.0134181106805
15,32,12.2065556157,0.123358605549,0.0127543021588
15,33,12.8062484749,0.115831371943,0.0120945780646
15,34,13.4536240471,0.108103955616,0.0114534242338
15,35,14.1421356237,0.100285403617,0.0108411423392
15,36,14.8660687473,0.0924617991816,0.0102642259868
15,37,15.6204993518,0.0846900193398,0.00972699899793
15,38,16.4012194669,0.0770124933799,0.00923165158982
15,39,17.2046505341,0.0694516240896,0.00877956741488
15,40,18.0277563773,0.0620222684365,0.00837100814123
15,41,18.8679622641,0.0547261629945,0.00800619968909
15,42,19.7230829233,0.0475618320876,0.00768476555665
15,43,20.591260282,0.040519349583,0.00740666761294
15,44,21.4709105536,0.0335878824308,0.00717147812402
15,45,22.360679775,0.0267512661614,0.00697924334448
15,46,23.2594066992,0.0199934197944,0.00682965856504
15,47,24.1660919472,0.0132951166706,0.00672289958676
15,48,25.079872408,0.00663743779297,0.00665875076782
15,49,26.0,0.0,0.00331871889649
16,0,26.5706605112,0.0,0.00327590513803
16,1,25.632011236,0.00655181027607,0.00657180482192
16,2,24.6981780705,0.0131269939515,0.00663207012748
16,3,23.769728648,0.0197492506591,0.0067325586146
16,4,22.8473193176,0.0264411187628,0.00687380464727
16,5,21.9317121995,0.0332260282129,0.00705605643365
16,6,21.0237960416,0.0401249335755,0.00728018538276
16,7,20.1246117975,0.0471599520813,0.0075468347036
16,8,19.2353840617,0.0543490364831,0.00785729602777
16,9,18.3575597507,0.0617109613385,0.0082126562041
16,10,17.4928556845,0.0692578888745,0.00861460066996
16,11,16.6433169771,0.0770013115315,0.00906452408956
16,12,15.8113883008,0.0849422264004,0.0095641988817
16,13,15.0,0.093077414806,0.0101147805313
16,14,14.2126704036,0.101386741671,0.0107172338209
16,15,13.4536240471,0.109838921236,0.0113710999724
16,16,12.7279220614,0.118375382461,0.012074500368
16,17,12.0415945788,0.126914843415,0.0128224523423
16,18,11.401754251,0.135334023981,0.0136062106537
16,19,10.8166538264,0.143472307144,0.0144109159209
16,20,10.295630141,0.151113455532,0.015214200144
16,21,9.8488578018,0.157998091809,0.0159835085308
16,22,9.48683298051,0.163819766991,0.0166753530479
16,23,9.21954445729,0.16826293984,0.0172358225155
16,24,9.05538513814,0.171031473984,0.017607394525
16,25,9.0,0.171917825628,0.0177421051328
16,26,9.05538513814,0.170840497477,0.0176205482303
16,27,9.21954445729,0.167880197902,0.0172618960891
16,28,9.48683298051,0.163243707796,0.0167139391245
16,29,9.8488578018,0.157226337702,0.0160341169404
16,30,10.295630141,0.150142880629,0.0152763643319
16,31,10.8166538264,0.142298912442,0.0144842703428
16,32,11.401754251,0.133953065173,0.0136905574862
16,33,12.0415945788,0.125320645984,0.0129177860886
16,34,12.7279220614,0.116561517501,0.0121810334247
16,35,13.4536240471,0.107797963482,0.0114892570052
16,36,14.2126704036,0.0991104904249,0.0108476618542
16,37,15.0,0.0905565989302,0.0102583360279
16,38,15.8113883008,0.0821667669506,0.00972195615114
16,39,16.6433169771,0.0739599790152,0.00923776319152
16,40,17.4928556845,0.0659386040619,0.00880481578082
16,41,18.3575597507,0.0581004116691,0.0084215435205
16,42,19.2353840617,0.0504330120512,0.00808675840675
16,43,20.1246117975,0.0429229303319,0.00779896596957
16,44,21.0237960416,0.0355504490808,0.00755726735053
16,45,21.9317121995,0.0282962383605,0.0073605379508
16,46,22.8473193176,0.0211372095625,0.00720829122854
16,47,23.769728648,0.0140510021823,0.00709979044122
16,48,24.6981780705,0.00701323170599,0.00703491145095
16,49,25.632011236,0.0,0.00350661585299
17,0,26.2488094968,0.0,0.00343523296214
17,1,25.2982212813,0.00687046592428,0.00689084992128
17,2,24.3515913238,0.013768169518,0.00695188235542
17,3,23.4093998214,0.0207198630961,0.00705414103109
17,4,22.4722050542,0.0277531723033,0.00719798940263
17,5,21.5406592285,0.0348942071862,0.0073845240514
17,6,20.6155281281,0.0421706660135,0.00761469223205
17,7,19.6977156036,0.0496074860588,0.00789022822445
17,8,18.7882942281,0.0572315135947,0.00821279535247
17,9,17.88854382,0.0650650890789,0.00858488037223
17,10,17.0,0.0731319588437,0.00900894128925
17,11,16.1245154966,0.0814485511343,0.00948821059433
17,12,15.2643375225,0.0900305432159,0.0100257979512
17,13,14.4222051019,0.0988812932563,0.0106253064954
17,14,13.6014705087,0.107998033652,0.0112897660163
17,15,12.8062484749,0.117356438837,0.0120218657018
17,16,12.0415945788,0.126914843415,0.0128224523423
17,17,11.313708499,0.13659352838,0.0136900075984
17,18,10.6301458127,0.14627543783,0.0146182332256
17,19,10.0,0.155780181422,0.0155941845802
17,20,9.43398113206,0.164863779766,0.0165943018449
17,21,8.94427191,0.173196199685,0.0175807442706
17,22,8.54400374532,0.18037834453,0.018496372711
17,23,8.24621125124,0.185954676962,0.0192629712208
17,24,8.0622577483,0.189488375414,0.0197864436191
17,25,8.0,0.190641513698,0.0199798994851
17,26,8.0622577483,0.189289991742,0.0198040288807
17,27,8.24621125124,0.185557095181,0.0192976430039
17,28,8.54400374532,0.179779902702,0.0185472608199
17,29,8.94427191,0.172394441422,0.0176468124078
17,30,9.43398113206,0.163855355479,0.0166745365856
17,31,10.0,0.154560953359,0.0156877493246
17,32,10.6301458127,0.144840316961,0.0147245399578
17,33,11.313708499,0.134936629316,0.0138087612814
17,34,12.0415945788,0.125029259133,0.0129536398148
17,35,12.8062484749,0.115234442386,0.0121657555019
17,36,13.6014705087,0.105630793798,0.011446877035
17,37,14.4222051019,0.0962591190054,0.0107964044947
17,38,15.2643375225,0.0871425443677,0.0102118685274
17,39,16.1245154966,0.0782829209586,0.00969046191555
17,40,17.0,0.069675584537,0.00922878434066
17,41,17.88854382,0.061303867569,0.00882393549615
17,42,18.7882942281,0.0531499181978,0.00847287674544
17,43,19.6977156036,0.0451889106127,0.00817335011098
17,44,20.6155281281,0.037396955967,0.00792305514757
17,45,21.5406592285,0.0297460286375,0.00772051896952
17,46,22.4722050542,0.0222095190628,0.00756418704365
17,47,23.4093998214,0.0147584507901,0.00745329696655
17,48,24.3515913238,0.0073649363591,0.00738693554389
17,49,25.2982212813,0.0,0.00368246817955
18,0,25.9615099715,0.0,0.00358117496739
18,1,25.0,0.00716234993478,0.00718300344227
18,2,24.0416305603,0.0143553551,0.00724537051984
18,3,23.0867927612,0.0216102503473,0.0073497177233
18,4,22.1359436212,0.0289575001682,0.00749714814137
18,5,21.1896201004,0.0364292542397,0.00768868367389
18,6,20.2484567313,0.0440560372337,0.00792624911856
18,7,19.3132079158,0.0518709685186,0.00821179726812
18,8,18.3847763109,0.059904442758,0.00854828050953
18,9,17.4642491966,0.068189890641,0.00893881860867
18,10,16.5529453572,0.0767563062869,0.00938762768177
18,11,15.6524758425,0.0856351060243,0.00989920986798
18,12,14.7648230602,0.0948501020726,0.0104791769145
18,13,13.8924439894,0.104424565986,0.0111333821451
18,14,13.0384048104,0.114367660844,0.0118684843434
18,15,12.2065556157,0.124679922826,0.0126907948264
18,16,11.401754251,0.135334023981,0.0136062106537
18,17,10.6301458127,0.14627543783,0.0146182332256
18,18,9.89949493661,0.157394017536,0.0157264715715
18,19,9.21954445729,0.168516027214,0.0169227139036
18,20,8.60232526704,0.179365282424,0.0181864577194
18,21,8.0622577483,0.189551674119,0.0194769768207
18,22,7.61577310586,0.198542734483,0.0207236540772
18,23,7.28010988928,0.205696288319,0.0218142653857
18,24,7.07106781187,0.210325837013,0.0225927026598
18,25,7.0,0.21187713215,0.0228896312361
18,26,7.07106781187,0.210120860612,0.0226156065048
18,27,7.28010988928,0.205285469035,0.0218591017324
18,28,7.61577310586,0.197924366408,0.020788775563
18,29,8.0622577483,0.18872314307,0.0195604736033
18,30,8.60232526704,0.178323146505,0.0182865327843
18,31,9.21954445729,0.167255879919,0.017037896631
18,32,9.89949493661,0.155910619995,0.0158557230468
18,33,10.6301458127,0.144562515442,0.0147609374412
18,34,11.401754251,0.133384447328,0.0137621548592
18,35,12.2065556157,0.122485440133,0.0128601063203
18,36,13.0384048104,0.111919123374,0.0120516022116
18,37,13.8924439894,0.101711599292,0.0113310049185
18,38,14.7648230602,0.0918613705561,0.0106922514771
18,39,15.6524758425,0.0823579265513,0.0101288973722
18,40,16.5529453572,0.0731769455584,0.00963530615913
18,41,17.4642491966,0.0642931253398,0.00920606190312
18,42,18.3847763109,0.0556738825581,0.008836867902
18,43,19.3132079158,0.0472885676396,0.00852370087312
18,44,20.2484567313,0.0391024355369,0.00826364669729
18,45,21.1896201004,0.0310832462395,0.00805395351667
18,46,22.1359436212,0.0231963872612,0.00789288545245
18,47,23.0867927612,0.0154092757332,0.00777874032457
18,48,24.0416305603,0.00768806294034,0.00771074354261
18,49,25.0,0.0,0.00384403147017
19,0,25.7099202644,0.0,0.00371178935742
19,1,24.7386337537,0.00742357871484,0.00744481270277
19,2,23.769728648,0.0148816099288,0.00750848451855
19,3,22.803508502,0.022408283025,0.00761549720828
19,4,21.8403296678,0.0300392266887,0.00776673145357
19,5,20.8806130178,0.0378092723706,0.00796406309626
19,6,19.9248588452,0.0457560754024,0.00820946068631
19,7,18.973665961,0.0539159080239,0.00850601481828
19,8,18.0277563773,0.0623290796258,0.00885710427385
19,9,17.0880074906,0.0710337244403,0.00926742509066
19,10,16.1554944214,0.0800727566507,0.00974223552961
19,11,15.2315462117,0.0894854646032,0.0102883618924
19,12,14.3178210633,0.0993154120661,0.0109135045179
19,13,13.416407865,0.109599207772,0.0116271455107
19,14,12.5299640861,0.120373986211,0.0124397972362
19,15,11.6619037897,0.131661567642,0.0133635638017
19,16,10.8166538264,0.143472307144,0.0144109159209
19,17,10.0,0.155780181422,0.0155941845802
19,18,9.21954445729,0.168516027214,0.0169227139036
19,19,8.48528137424,0.181524627476,0.0183994935679
19,20,7.81024967591,0.194536840559,0.0200139423015
19,21,7.21110255093,0.207102479883,0.021731283823
19,22,6.7082039325,0.218552036853,0.0234734726959
19,23,6.32455532034,0.227961904817,0.0250899690253
19,24,6.0827625303,0.234249050381,0.0263231168563
19,25,6.0,0.236420317277,0.0268238734353
19,26,6.0827625303,0.234038316936,0.0263526304408
19,27,6.32455532034,0.227539553938,0.0251471590455
19,28,6.7082039325,0.217916264829,0.023555341579
19,29,7.21110255093,0.206250617944,0.021834566936
19,30,7.81024967591,0.193465248047,0.0201357427368
19,31,8.48528137424,0.180228799818,0.0185375893897
19,32,9.21954445729,0.166990419038,0.0170755835277
19,33,10.0,0.154018365127,0.0157609478583
19,34,10.8166538264,0.141466727651,0.0145912075442
19,35,11.6619037897,0.129403747443,0.0135574522515
19,36,12.5299640861,0.117854213949,0.0126476868379
19,37,13.416407865,0.106806784233,0.0118497375936
19,38,14.3178210633,0.0962382751264,0.0111517396694
19,39,15.2315462117,0.086110469132,0.0105434120009
19,40,16.1554944214,0.0763852385004,0.0100154719176
19,41,17.0880074906,0.0670178056736,0.00956042703142
19,42,18.0277563773,0.0579671741273,0.00917164297002
19,43,18.973665961,0.0491890418508,0.00884407053018
19,44,19.9248588452,0.0406433363005,0.00857321863147
19,45,20.8806130178,0.0322881335225,0.0083559370412
19,46,21.8403296678,0.0240849421167,0.00818937259849
19,47,22.803508502,0.0159942019413,0.00807182682205
19,48,23.769728648,0.00797852033582,0.00800172112161
19,49,24.7386337537,0.0,0.00398926016791
20,0,25.495097568,0.0,0.00382542414644
20,1,24.5153013443,0.00765084829288,0.00767244514719
20,2,23.5372045919,0.0153392228752,0.00773774987437
20,3,22.5610283454,0.0231035169267,0.0078473098578
20,4,21.5870331449,0.0309818511909,0.00800274094424
20,5,20.6155281281,0.0390149592722,0.00820578958711
20,6,19.6468827044,0.0472430839813,0.0084593986905
20,7,18.6815416923,0.0557108491632,0.00876685174619
20,8,17.7200451467,0.0644622432811,0.00913286890986
20,9,16.7630546142,0.0735473711012,0.00956286640151
20,10,15.8113883008,0.0830155312724,0.0100640920887
20,11,14.8660687473,0.0929235746071,0.0106450380369
20,12,13.9283882772,0.103326873817,0.0113166227577
20,13,13.0,0.114288566488,0.0120917692814
20,14,12.0830459736,0.125867508585,0.0129865746791
20,15,11.1803398875,0.138126369196,0.0140199094802
20,16,10.295630141,0.151113455532,0.015214200144
20,17,9.43398113206,0.164863779766,0.0165943018449
20,18,8.60232526704,0.179365282424,0.0181864577194
20,19,7.81024967591,0.194536840559,0.0200139423015
20,20,7.07106781187,0.210154972452,0.022090039753
20,21,6.40312423743,0.225776874371,0.0244034864323
20,22,5.83095189485,0.240601028231,0.0268917334741
20,23,5.38516480713,0.253357907564,0.0293833619875
20,24,5.09901951359,0.262288142415,0.0314832822729
20,25,5.0,0.265524465128,0.03244845289
20,26,5.09901951359,0.262072535918,0.0315214093278
20,27,5.38516480713,0.252925765718,0.0294560758214
20,28,5.83095189485,0.239950521024,0.0269936545662
20,29,6.40312423743,0.224905197067,0.0245292657382
20,30,7.07106781187,0.20905842792,0.022235396031
20,31,7.81024967591,0.193210692777,0.0201758646433
20,32,8.60232526704,0.177803891212,0.0183630628504
20,33,9.43398113206,0.16306038255,0.0167845619067
20,34,10.295630141,0.149060350705,0.0154177420631
20,35,11.1803398875,0.135814627762,0.0142368282721
20,36,12.0830459736,0.123287200744,0.0132173411936
20,37,13.0,0.111428404991,0.0123371342534
20,38,13.9283882772,0.100174476584,0.0115775897968
20,39,14.8660687473,0.089465041522,0.0109228157595
20,40,15.8113883008,0.0792357336378,0.0103600977912
20,41,16.7630546142,0.0694294630273,0.00987870345433
20,42,17.7200451467,0.0599879664269,0.00947034519479
20,43,18.6815416923,0.0508599787222,0.00912797340367
20,44,19.6468827044,0.0419937342919,0.00884639780522
20,45,20.6155281281,0.0333429624603,0.00862113293489
20,46,21.5870331449,0.0248610457417,0.00844916751983
20,47,22.5610283454,0.0165050541771,0.00832785828891
20,48,23.5372045919,0.00823181646159,0.00825581108262
20,49,24.5153013443,0.0,0.00411590823079
21,0,25.3179778023,0.0,0.00392029579074
21,1,24.3310501212,0.00784059158148,0.00786279104885
21,2,23.3452350599,0.0157219221122,0.00792943696906
21,3,22.360679775,0.0236847106159,0.00804170822799
21,4,21.3775583264,0.0317716968817,0.00820093713956
21,5,20.3960780544,0.040025629546,0.00840969151896
21,6,19.4164878389,0.0484934035824,0.00867088177776
21,7,18.4390889146,0.0572221613667,0.00898889183564
21,8,17.4642491966,0.0662655327573,0.00936881572616
21,9,16.4924225025,0.075677985411,0.00981766366912
21,10,15.5241746963,0.0855231269111,0.0103438002267
21,11,14.5602197786,0.0958664287361,0.0109582879202
21,12,13.6014705087,0.106785413704,0.0116746391821
21,13,12.6491106407,0.118360675781,0.0125104037799
21,14,11.7046999107,0.130687261619,0.0134873738944
21,15,10.7703296143,0.143862945026,0.0146334981529
21,16,9.8488578018,0.157998091809,0.0159835085308
21,17,8.94427191,0.173196199685,0.0175807442706
21,18,8.0622577483,0.189551674119,0.0194769768207
21,19,7.21110255093,0.207102479883,0.021731283823
21,20,6.40312423743,0.225776874371,0.0244034864323
21,21,5.65685424949,0.245249016917,0.0275405250895
21,22,5.0,0.264725058467,0.031146916197
21,23,4.472135955,0.282580554792,0.0351118017458
21,24,4.12310562562,0.296029007711,0.0389641208271
21,25,4.0,0.301316864902,0.0411941920043
21,26,4.12310562562,0.295809424723,0.0390142120115
21,27,4.472135955,0.282140451992,0.0352048060293
21,28,5.0,0.26406252448,0.0312731186795
21,29,5.65685424949,0.24436122138,0.0276916231026
21,30,6.40312423743,0.224659955041,0.0245737281311
21,31,7.21110255093,0.205751652158,0.021917143609
21,32,8.0622577483,0.187961043783,0.0196764878679
21,33,8.94427191,0.171358923155,0.0177929994869
21,34,9.8488578018,0.155906115705,0.0162082867914
21,35,10.7703296143,0.141507212158,0.0148710698249
21,36,11.7046999107,0.128057378744,0.0137383439729
21,37,12.6491106407,0.115445158402,0.0127756553583
21,38,13.6014705087,0.103571283183,0.0119552649387
21,39,14.5602197786,0.0923394867341,0.0112555864976
21,40,15.5241746963,0.0816674822804,0.0106592455232
21,41,16.4924225025,0.0714763463709,0.010152923082
21,42,17.4642491966,0.0616986624466,0.00972574010663
21,43,18.4390889146,0.0522691723193,0.00936954535989
21,44,19.4164878389,0.0431311380999,0.00907754834849
21,45,20.3960780544,0.0342289362852,0.00884491485135
21,46,21.3775583264,0.02551272773,0.00866754571382
21,47,22.360679775,0.0169331525638,0.00854286952362
21,48,23.3452350599,0.00844419526423,0.00846870787636
21,49,24.3310501212,0.0,0.00422209763212
22,0,25.179356624,0.0,0.00399505419172
22,1,24.1867732449,0.00799010838344,0.00801260483757
22,2,23.1948270095,0.0160231633763,0.00808069133055
22,3,22.2036033112,0.0241432355165,0.00819513930089
22,4,21.2132034356,0.032394596174,0.00835797462715
22,5,20.2237484162,0.0408249788277,0.00857153954004
22,6,19.2353840617,0.0494827394356,0.00883963199903
22,7,18.2482875909,0.0584223303676,0.00916669415308
22,8,17.2626765016,0.0676997409704,0.00955903922203
22,9,16.2788205961,0.0773802743203,0.0100242487401
22,10,15.2970585408,0.0875325622249,0.0105725685735
22,11,14.3178210633,0.0982387845653,0.0112166707869
22,12,13.3416640641,0.109587676483,0.0119734078672
22,13,12.3693168769,0.121687382419,0.0128642454885
22,14,11.401754251,0.134657917086,0.0139177765525
22,15,10.4403065089,0.148646617632,0.0151714076627
22,16,9.48683298051,0.163819766991,0.0166753530479
22,17,8.54400374532,0.18037834453,0.018496372711
22,18,7.61577310586,0.198542734483,0.0207236540772
22,19,6.7082039325,0.218552036853,0.0234734726959
22,20,5.83095189485,0.240601028231,0.0268917334741
22,21,5.0,0.264725058467,0.031146916197
22,22,4.24264068712,0.290469633929,0.0364111545342
22,23,3.60555127546,0.316218207031,0.0428307056898
22,24,3.16227766017,0.337930468733,0.0503305348445
22,25,3.0,0.347912556518,0.056689200009
22,26,3.16227766017,0.33770784608,0.0503987924056
22,27,3.60555127546,0.315771989115,0.0429512467413
22,28,4.24264068712,0.289797903525,0.0365665327404
22,29,5.0,0.263824876945,0.0313254331248
22,30,5.83095189485,0.239468518704,0.0270868767344
22,31,6.7082039325,0.217182231076,0.0236819058049
22,32,7.61577310586,0.196929708607,0.0209438622585
22,33,8.54400374532,0.178514990564,0.0187278647332
22,34,9.48683298051,0.161697976802,0.0169182752391
22,35,10.4403065089,0.146256980019,0.0154262960248
22,36,11.401754251,0.131989943673,0.0141854620453
22,37,12.3693168769,0.118729131222,0.0131457638954
22,38,13.3416640641,0.106326011011,0.0122699896595
22,39,14.3178210633,0.0946589240434,0.0115297035243
22,40,15.2970585408,0.0836183623787,0.0109036154673
22,41,16.2788205961,0.0731137028243,0.0103750349454
22,42,17.2626765016,0.0630611646694,0.00993148330981
22,43,18.2482875909,0.0533899116535,0.0095629112193
22,44,19.2353840617,0.0440327095031,0.0092619749151
22,45,20.2237484162,0.0349309457568,0.00902261972921
22,46,21.2132034356,0.0260277763294,0.00884071586216
22,47,22.2036033112,0.0172716559347,0.00871282187421
22,48,23.1948270095,0.00861181203158,0.00863702613549
22,49,24.1867732449,0.0,0.00430590601579
23,0,25.079872408,0.0,0.00404833928799
23,1,24.0831891576,0.00809667857597,0.00811964919458
23,2,23.0867927612,0.0162384231694,0.00818866372437
23,3,22.0907220344,0.0244704718998,0.0083050922683
23,4,21.0950231097,0.0328405278176,0.00847058722826
23,5,20.0997512422,0.0413969501554,0.0086882116542
23,6,19.1049731745,0.050193284253,0.00896156805317
23,7,18.1107702763,0.0592846796978,0.0092960127101
23,8,17.1172427686,0.0687348007624,0.00969797353227
23,9,16.1245154966,0.0786108086749,0.0101763236835
23,10,15.1327459504,0.0889929072108,0.0107420401685
23,11,14.1421356237,0.0999684708172,0.0114099275416
23,12,13.152946438,0.111644759595,0.0121989488359
23,13,12.1655250606,0.124143260328,0.0131347778666
23,14,11.1803398875,0.137616738759,0.0142515954394
23,15,10.1980390272,0.152245841423,0.0155967053433
23,16,9.21954445729,0.16826293984,0.0172358225155
23,17,8.24621125124,0.185954676962,0.0192629712208
23,18,7.28010988928,0.205696288319,0.0218142653857
23,19,6.32455532034,0.227961904817,0.0250899690253
23,20,5.38516480713,0.253357907564,0.0293833619875
23,21,4.472135955,0.282580554792,0.0351118017458
23,22,3.60555127546,0.316218207031,0.0428307056898
23,23,2.82842712475,0.353892170671,0.0532819042328
23,24,2.2360679775,0.391570198626,0.0680811682182
23,25,2.0,0.414695046356,0.0900238502605
23,26,2.2360679775,0.391345475671,0.0681805886797
23,27,2.82842712475,0.353441754861,0.0534401476449
23,28,3.60555127546,0.315540119644,0.0430189481297
23,29,4.472135955,0.28167186417,0.0353172549118
23,30,5.38516480713,0.252214612564,0.0296008001546
23,31,6.32455532034,0.226579044834,0.0253174009369
23,32,7.28010988928,0.204067749729,0.0220511460495
23,33,8.24621125124,0.184073353692,0.0195095037449
23,34,9.21954445729,0.16612046365,0.0174926079298
23,35,10.1980390272,0.149832787443,0.015864619766
23,36,11.1803398875,0.134922280371,0.0145316898898
23,37,12.1655250606,0.1211554118,0.0134282698057
23,38,13.152946438,0.108349955737,0.0125071834782
23,39,14.1421356237,0.0963518360498,0.0117343999449
23,40,15.1327459504,0.0850377587762,0.0110843799431
23,41,16.1245154966,0.0742989378781,0.0105383287398
23,42,17.1172427686,0.0640458958782,0.0100816101193
23,43,18.1107702763,0.0541966001221,0.00970345728427
23,44,19.1049731745,0.0446813946385,0.00939522311954
23,45,20.0997512422,0.0354343609093,0.00915075793373
23,46,21.0950231097,0.0263973241362,0.00896502015623
23,47,22.0907220344,0.017513882814,0.00883479094557
23,48,23.0867927612,0.00873191584776,0.00875745754659
23,49,24.0831891576,0.0,0.00436595792388
24,0,25.0199920064,0.0,0.00407935298237
24,1,24.0208242989,0.00815870596473,0.00818178257324
24,2,23.0217288664,0.0163633788255,0.00825165506728
24,3,22.0227155455,0.0246612621459,0.00836922199112
24,4,21.0237960416,0.0331000930414,0.00853674117168
24,5,20.0249843945,0.0417315829786,0.00875689872864
24,6,19.0262975904,0.0506087677234,0.00903399226683
24,7,18.0277563773,0.0597918466178,0.00937315764287
24,8,17.0293863659,0.0693439737064,0.0097816835585
24,9,16.0312195419,0.0793397073932,0.0102685190239
24,10,15.0332963784,0.0898597871263,0.0108458676047
24,11,14.0356688476,0.101002725514,0.0115292476382
24,12,13.0384048104,0.112879630753,0.012339757677
24,13,12.0415945788,0.125630205865,0.0133053656096
24,14,11.0453610172,0.1394199362,0.0144649382285
24,15,10.0498756211,0.154463767241,0.0158726882168
24,16,9.05538513814,0.171031473984,0.017607394525
24,17,8.0622577483,0.189488375414,0.0197864436191
24,18,7.07106781187,0.210325837013,0.0225927026598
24,19,6.0827625303,0.234249050381,0.0263231168563
24,20,5.09901951359,0.262288142415,0.0314832822729
24,21,4.12310562562,0.296029007711,0.0389641208271
24,22,3.16227766017,0.337930468733,0.0503305348445
24,23,2.2360679775,0.391570198626,0.0680811682182
24,24,1.41421356237,0.459763108745,0.096442236024
24,25,1.0,0.527960116797,0.181575040288
24,26,1.41421356237,0.459537255387,0.0966019642961
24,27,2.2360679775,0.391117496737,0.0682845159708
24,28,3.16227766017,0.33724895602,0.0505485690931
24,29,4.12310562562,0.295115676408,0.0391904716947
24,30,5.09901951359,0.261139022546,0.0317165122035
24,31,6.0827625303,0.232859053456,0.0265632371115
24,32,7.07106781187,0.208688891782,0.0228403056438
24,33,8.0622577483,0.187597194303,0.0200423790004
24,34,9.05538513814,0.168877736663,0.0178726889784
24,35,10.0498756211,0.152037810526,0.0161484725073
24,36,11.0453610172,0.136710978567,0.014752459282
