n, F
52168,-44.0391277371
52169,-44.0392635437
52170,-44.0393992416
52171,-44.039534831
52172,-44.0396703121
52173,-44.0398056848
52174,-44.0399409494
52175,-44.0400761059
52176,-44.0402111544
52177,-44.0403460951
52178,-44.040480928
52179,-44.0406156533
52180,-44.040750271
52181,-44.0408847812
52182,-44.0410191842
52183,-44.0411534799
52184,-44.0412876684
52185,-44.0414217499
52186,-44.0415557246
52187,-44.0416895923
52188,-44.0418233534
52189,-44.0419570079
52190,-44.0420905559
52191,-44.0422239974
52192,-44.0423573327
52193,-44.0424905617
52194,-44.0426236847
52195,-44.0427567016
52196,-44.0428896127
52197,-44.043022418
52198,-44.0431551176
52199,-44.0432877117
52200,-44.0434202002
52201,-44.0435525834
52202,-44.0436848613
52203,-44.043817034
52204,-44.0439491017
52205,-44.0440810643
52206,-44.0442129222
52207,-44.0443446752
52208,-44.0444763236
52209,-44.0446078674
52210,-44.0447393068
52211,-44.0448706417
52212,-44.0450018725
52213,-44.045132999
52214,-44.0452640216
52215,-44.0453949401
52216,-44.0455257548
52217,-44.0456564657
52218,-44.045787073
52219,-44.0459175767
52220,-44.0460479769
52221,-44.0461782738
52222,-44.0463084675
52223,-44.0464385579
52224,-44.0465685453
52225,-44.0466984298
52226,-44.0468282113
52227,-44.0469578902
52228,-44.0470874663
52229,-44.0472169399
52230,-44.047346311
52231,-44.0474755797
52232,-44.0476047462
52233,-44.0477338105
52234,-44.0478627727
52235,-44.047991633
52236,-44.0481203913
52237,-44.0482490479
52238,-44.0483776028
52239,-44.0485060561
52240,-44.0486344079
52241,-44.0487626584
52242,-44.0488908075
52243,-44.0490188555
52244,-44.0491468023
52245,-44.0492746481
52246,-44.0494023931
52247,-44.0495300372
52248,-44.0496575806
52249,-44.0497850234
52250,-44.0499123657
52251,-44.0500396075
52252,-44.050166749
52253,-44.0502937903
52254,-44.0504207315
52255,-44.0505475726
52256,-44.0506743137
52257,-44.050800955
52258,-44.0509274966
52259,-44.0510539385
52260,-44.0511802808
52261,-44.0513065237
52262,-44.0514326672
52263,-44.0515587114
52264,-44.0516846564
52265,-44.0518105024
52266,-44.0519362493
52267,-44.0520618974
52268,-44.0521874466
52269,-44.0523128971
52270,-44.0524382491
52271,-44.0525635024
52272,-44.0526886574
52273,-44.052813714
52274,-44.0529386724
52275,-44.0530635326
52276,-44.0531882948
52277,-44.053312959
52278,-44.0534375254
52279,-44.0535619939
52280,-44.0536863648
52281,-44.0538106381
52282,-44.0539348139
52283,-44.0540588923
52284,-44.0541828734
52285,-44.0543067572
52286,-44.054430544
52287,-44.0545542337
52288,-44.0546778264
52289,-44.0548013224
52290,-44.0549247215
52291,-44.055048024
52292,-44.0551712299
52293,-44.0552943393
52294,-44.0554173524
52295,-44.0555402691
52296,-44.0556630896
52297,-44.055785814
52298,-44.0559084424
52299,-44.0560309749
52300,-44.0561534115
52301,-44.0562757523
52302,-44.0563979975
52303,-44.0565201471
52304,-44.0566422012
52305,-44.05676416
52306,-44.0568860234
52307,-44.0570077917
52308,-44.0571294648
52309,-44.0572510429
52310,-44.057372526
52311,-44.0574939143
52312,-44.0576152078
52313,-44.0577364067
52314,-44.0578575109
52315,-44.0579785207
52316,-44.0580994361
52317,-44.0582202572
52318,-44.058340984
52319,-44.0584616167
52320,-44.0585821554
52321,-44.0587026001
52322,-44.0588229509
52323,-44.058943208
52324,-44.0590633713
52325,-44.0591834411
52326,-44.0593034173
52327,-44.0594233002
52328,-44.0595430896
52329,-44.0596627859
52330,-44.0597823889
52331,-44.0599018989
52332,-44.0600213159
52333,-44.06014064
52334,-44.0602598713
52335,-44.0603790099
52336,-44.0604980558
52337,-44.0606170092
52338,-44.0607358701
52339,-44.0608546386
52340,-44.0609733149
52341,-44.061091899
52342,-44.0612103909
52343,-44.0613287908
52344,-44.0614470988
52345,-44.0615653149
52346,-44.0616834392
52347,-44.0618014719
52348,-44.061919413
52349,-44.0620372625
52350,-44.0621550207
52351,-44.0622726875
52352,-44.062390263
52353,-44.0625077474
52354,-44.0626251407
52355,-44.062742443
52356,-44.0628596544
52357,-44.062976775
52358,-44.0630938048
52359,-44.063210744
52360,-44.0633275926
52361,-44.0634443508
52362,-44.0635610185
52363,-44.0636775959
52364,-44.0637940831
52365,-44.0639104802
52366,-44.0640267872
52367,-44.0641430042
52368,-44.0642591313
52369,-44.0643751687
52370,-44.0644911163
52371,-44.0646069742
52372,-44.0647227426
52373,-44.0648384216
52374,-44.0649540111
52375,-44.0650695114
52376,-44.0651849224
52377,-44.0653002443
52378,-44.0654154772
52379,-44.0655306211
52380,-44.0656456761
52381,-44.0657606423
52382,-44.0658755198
52383,-44.0659903086
52384,-44.0661050089
52385,-44.0662196208
52386,-44.0663341442
52387,-44.0664485794
52388,-44.0665629263
52389,-44.0666771851
52390,-44.0667913558
52391,-44.0669054386
52392,-44.0670194334
52393,-44.0671333405
52394,-44.0672471598
52395,-44.0673608915
52396,-44.0674745357
52397,-44.0675880923
52398,-44.0677015616
52399,-44.0678149435
52400,-44.0679282382
52401,-44.0680414458
52402,-44.0681545662
52403,-44.0682675997
52404,-44.0683805463
52405,-44.068493406
52406,-44.068606179
52407,-44.0687188654
52408,-44.0688314651
52409,-44.0689439784
52410,-44.0690564052
52411,-44.0691687457
52412,-44.0692809999
52413,-44.0693931679
52414,-44.0695052499
52415,-44.0696172458
52416,-44.0697291558
52417,-44.0698409799
52418,-44.0699527182
52419,-44.0700643708
52420,-44.0701759379
52421,-44.0702874193
52422,-44.0703988153
52423,-44.070510126
52424,-44.0706213513
52425,-44.0707324914
52426,-44.0708435464
52427,-44.0709545163
52428,-44.0710654012
52429,-44.0711762012
52430,-44.0712869164
52431,-44.0713975469
52432,-44.0715080927
52433,-44.0716185538
52434,-44.0717289305
52435,-44.0718392228
52436,-44.0719494307
52437,-44.0720595543
52438,-44.0721695937
52439,-44.072279549
52440,-44.0723894203
52441,-44.0724992076
52442,-44.0726089111
52443,-44.0727185307
52444,-44.0728280666
52445,-44.0729375189
52446,-44.0730468876
52447,-44.0731561728
52448,-44.0732653745
52449,-44.073374493
52450,-44.0734835282
52451,-44.0735924802
52452,-44.0737013491
52453,-44.0738101349
52454,-44.0739188379
52455,-44.0740274579
52456,-44.0741359952
52457,-44.0742444497
52458,-44.0743528216
52459,-44.0744611109
52460,-44.0745693178
52461,-44.0746774422
52462,-44.0747854843
52463,-44.0748934441
52464,-44.0750013218
52465,-44.0751091173
52466,-44.0752168309
52467,-44.0753244624
52468,-44.0754320121
52469,-44.07553948
52470,-44.0756468662
52471,-44.0757541707
52472,-44.0758613936
52473,-44.0759685351
52474,-44.0760755951
52475,-44.0761825738
52476,-44.0762894712
52477,-44.0763962874
52478,-44.0765030225
52479,-44.0766096766
52480,-44.0767162496
52481,-44.0768227418
52482,-44.0769291532
52483,-44.0770354838
52484,-44.0771417338
52485,-44.0772479031
52486,-44.077353992
52487,-44.0774600004
52488,-44.0775659284
52489,-44.0776717762
52490,-44.0777775437
52491,-44.077883231
52492,-44.0779888383
52493,-44.0780943656
52494,-44.078199813
52495,-44.0783051806
52496,-44.0784104683
52497,-44.0785156764
52498,-44.0786208048
52499,-44.0787258537
52500,-44.0788308231
52501,-44.0789357131
52502,-44.0790405237
52503,-44.0791452551
52504,-44.0792499073
52505,-44.0793544804
52506,-44.0794589745
52507,-44.0795633896
52508,-44.0796677258
52509,-44.0797719832
52510,-44.0798761618
52511,-44.0799802618
52512,-44.0800842832
52513,-44.080188226
52514,-44.0802920904
52515,-44.0803958764
52516,-44.0804995841
52517,-44.0806032136
52518,-44.0807067649
52519,-44.0808102381
52520,-44.0809136333
52521,-44.0810169505
52522,-44.0811201899
52523,-44.0812233515
52524,-44.0813264353
52525,-44.0814294415
52526,-44.0815323701
52527,-44.0816352211
52528,-44.0817379948
52529,-44.081840691
52530,-44.08194331
52531,-44.0820458517
52532,-44.0821483163
52533,-44.0822507038
52534,-44.0823530143
52535,-44.0824552478
52536,-44.0825574045
52537,-44.0826594844
52538,-44.0827614875
52539,-44.082863414
52540,-44.0829652639
52541,-44.0830670373
52542,-44.0831687342
52543,-44.0832703548
52544,-44.0833718991
52545,-44.0834733671
52546,-44.083574759
52547,-44.0836760747
52548,-44.0837773145
52549,-44.0838784783
52550,-44.0839795662
52551,-44.0840805783
52552,-44.0841815147
52553,-44.0842823754
52554,-44.0843831605
52555,-44.0844838701
52556,-44.0845845042
52557,-44.0846850629
52558,-44.0847855463
52559,-44.0848859544
52560,-44.0849862874
52561,-44.0850865453
52562,-44.0851867281
52563,-44.0852868359
52564,-44.0853868688
52565,-44.0854868269
52566,-44.0855867103
52567,-44.0856865189
52568,-44.0857862529
52569,-44.0858859124
52570,-44.0859854973
52571,-44.0860850079
52572,-44.0861844441
52573,-44.086283806
52574,-44.0863830937
52575,-44.0864823072
52576,-44.0865814467
52577,-44.0866805122
52578,-44.0867795037
52579,-44.0868784214
52580,-44.0869772652
52581,-44.0870760354
52582,-44.0871747318
52583,-44.0872733547
52584,-44.087371904
52585,-44.0874703798
52586,-44.0875687823
52587,-44.0876671115
52588,-44.0877653673
52589,-44.08786355
52590,-44.0879616596
52591,-44.0880596961
52592,-44.0881576596
52593,-44.0882555502
52594,-44.088353368
52595,-44.0884511129
52596,-44.0885487852
52597,-44.0886463848
52598,-44.0887439118
52599,-44.0888413663
52600,-44.0889387483
52601,-44.089036058
52602,-44.0891332953
52603,-44.0892304604
52604,-44.0893275533
52605,-44.0894245741
52606,-44.0895215228
52607,-44.0896183996
52608,-44.0897152044
52609,-44.0898119374
52610,-44.0899085986
52611,-44.0900051881
52612,-44.090101706
52613,-44.0901981522
52614,-44.090294527
52615,-44.0903908303
52616,-44.0904870622
52617,-44.0905832227
52618,-44.0906793121
52619,-44.0907753302
52620,-44.0908712772
52621,-44.0909671532
52622,-44.0910629581
52623,-44.0911586922
52624,-44.0912543553
52625,-44.0913499477
52626,-44.0914454694
52627,-44.0915409204
52628,-44.0916363008
52629,-44.0917316106
52630,-44.09182685
52631,-44.091922019
52632,-44.0920171176
52633,-44.092112146
52634,-44.0922071042
52635,-44.0923019922
52636,-44.0923968102
52637,-44.0924915581
52638,-44.0925862361
52639,-44.0926808442
52640,-44.0927753825
52641,-44.092869851
52642,-44.0929642498
52643,-44.093058579
52644,-44.0931528387
52645,-44.0932470288
52646,-44.0933411495
52647,-44.0934352009
52648,-44.0935291829
52649,-44.0936230957
52650,-44.0937169393
52651,-44.0938107138
52652,-44.0939044193
52653,-44.0939980557
52654,-44.0940916233
52655,-44.094185122
52656,-44.0942785519
52657,-44.094371913
52658,-44.0944652055
52659,-44.0945584294
52660,-44.0946515848
52661,-44.0947446717
52662,-44.0948376901
52663,-44.0949306402
52664,-44.0950235221
52665,-44.0951163356
52666,-44.0952090811
52667,-44.0953017584
52668,-44.0953943677
52669,-44.0954869091
52670,-44.0955793825
52671,-44.095671788
52672,-44.0957641258
52673,-44.0958563959
52674,-44.0959485983
52675,-44.0960407331
52676,-44.0961328004
52677,-44.0962248002
52678,-44.0963167326
52679,-44.0964085976
52680,-44.0965003954
52681,-44.0965921259
52682,-44.0966837893
52683,-44.0967753856
52684,-44.0968669148
52685,-44.0969583771
52686,-44.0970497725
52687,-44.097141101
52688,-44.0972323627
52689,-44.0973235577
52690,-44.097414686
52691,-44.0975057477
52692,-44.0975967429
52693,-44.0976876716
52694,-44.0977785339
52695,-44.0978693298
52696,-44.0979600594
52697,-44.0980507228
52698,-44.09814132
52699,-44.0982318511
52700,-44.0983223162
52701,-44.0984127152
52702,-44.0985030484
52703,-44.0985933156
52704,-44.0986835171
52705,-44.0987736528
52706,-44.0988637228
52707,-44.0989537272
52708,-44.099043666
52709,-44.0991335393
52710,-44.0992233472
52711,-44.0993130897
52712,-44.0994027669
52713,-44.0994923788
52714,-44.0995819255
52715,-44.0996714071
52716,-44.0997608236
52717,-44.099850175
52718,-44.0999394616
52719,-44.1000286832
52720,-44.1001178399
52721,-44.1002069319
52722,-44.1002959592
52723,-44.1003849218
52724,-44.1004738198
52725,-44.1005626532
52726,-44.1006514222
52727,-44.1007401267
52728,-44.1008287669
52729,-44.1009173428
52730,-44.1010058545
52731,-44.1010943019
52732,-44.1011826853
52733,-44.1012710045
52734,-44.1013592598
52735,-44.1014474511
52736,-44.1015355785
52737,-44.1016236421
52738,-44.101711642
52739,-44.1017995781
52740,-44.1018874506
52741,-44.1019752594
52742,-44.1020630048
52743,-44.1021506866
52744,-44.1022383051
52745,-44.1023258602
52746,-44.102413352
52747,-44.1025007805
52748,-44.1025881459
52749,-44.1026754481
52750,-44.1027626873
52751,-44.1028498635
52752,-44.1029369767
52753,-44.103024027
52754,-44.1031110145
52755,-44.1031979393
52756,-44.1032848013
52757,-44.1033716006
52758,-44.1034583374
52759,-44.1035450116
52760,-44.1036316233
52761,-44.1037181726
52762,-44.1038046596
52763,-44.1038910842
52764,-44.1039774466
52765,-44.1040637467
52766,-44.1041499848
52767,-44.1042361607
52768,-44.1043222747
52769,-44.1044083267
52770,-44.1044943167
52771,-44.1045802449
52772,-44.1046661114
52773,-44.104751916
52774,-44.104837659
52775,-44.1049233404
52776,-44.1050089603
52777,-44.1050945186
52778,-44.1051800154
52779,-44.1052654509
52780,-44.105350825
52781,-44.1054361379
52782,-44.1055213895
52783,-44.10560658
52784,-44.1056917093
52785,-44.1057767776
52786,-44.1058617849
52787,-44.1059467313
52788,-44.1060316168
52789,-44.1061164414
52790,-44.1062012053
52791,-44.1062859085
52792,-44.106370551
52793,-44.1064551329
52794,-44.1065396543
52795,-44.1066241152
52796,-44.1067085156
52797,-44.1067928557
52798,-44.1068771354
52799,-44.1069613549
52800,-44.1070455141
52801,-44.1071296133
52802,-44.1072136523
52803,-44.1072976312
52804,-44.1073815502
52805,-44.1074654093
52806,-44.1075492085
52807,-44.1076329478
52808,-44.1077166274
52809,-44.1078002473
52810,-44.1078838075
52811,-44.1079673082
52812,-44.1080507493
52813,-44.1081341309
52814,-44.108217453
52815,-44.1083007158
52816,-44.1083839193
52817,-44.1084670635
52818,-44.1085501485
52819,-44.1086331743
52820,-44.108716141
52821,-44.1087990487
52822,-44.1088818974
52823,-44.1089646872
52824,-44.109047418
52825,-44.1091300901
52826,-44.1092127033
52827,-44.1092952579
52828,-44.1093777538
52829,-44.109460191
52830,-44.1095425697
52831,-44.1096248899
52832,-44.1097071517
52833,-44.1097893551
52834,-44.1098715001
52835,-44.1099535868
52836,-44.1100356153
52837,-44.1101175857
52838,-44.1101994979
52839,-44.110281352
52840,-44.1103631482
52841,-44.1104448863
52842,-44.1105265666
52843,-44.110608189
52844,-44.1106897536
52845,-44.1107712605
52846,-44.1108527096
52847,-44.1109341012
52848,-44.1110154351
52849,-44.1110967115
52850,-44.1111779304
52851,-44.1112590919
52852,-44.1113401961
52853,-44.1114212429
52854,-44.1115022325
52855,-44.1115831648
52856,-44.11166404
52857,-44.111744858
52858,-44.1118256191
52859,-44.1119063231
52860,-44.1119869702
52861,-44.1120675604
52862,-44.1121480937
52863,-44.1122285702
52864,-44.1123089901
52865,-44.1123893532
52866,-44.1124696597
52867,-44.1125499096
52868,-44.112630103
52869,-44.11271024
52870,-44.1127903205
52871,-44.1128703446
52872,-44.1129503125
52873,-44.113030224
52874,-44.1131100794
52875,-44.1131898786
52876,-44.1132696217
52877,-44.1133493088
52878,-44.1134289398
52879,-44.1135085149
52880,-44.1135880341
52881,-44.1136674974
52882,-44.113746905
52883,-44.1138262568
52884,-44.113905553
52885,-44.1139847935
52886,-44.1140639784
52887,-44.1141431077
52888,-44.1142221816
52889,-44.1143012001
52890,-44.1143801632
52891,-44.1144590709
52892,-44.1145379234
52893,-44.1146167207
52894,-44.1146954628
52895,-44.1147741497
52896,-44.1148527816
52897,-44.1149313585
52898,-44.1150098804
52899,-44.1150883474
52900,-44.1151667595
52901,-44.1152451168
52902,-44.1153234194
52903,-44.1154016672
52904,-44.1154798604
52905,-44.1155579989
52906,-44.1156360829
52907,-44.1157141124
52908,-44.1157920875
52909,-44.1158700081
52910,-44.1159478744
52911,-44.1160256864
52912,-44.1161034441
52913,-44.1161811476
52914,-44.1162587969
52915,-44.1163363922
52916,-44.1164139334
52917,-44.1164914206
52918,-44.1165688538
52919,-44.1166462332
52920,-44.1167235587
52921,-44.1168008304
52922,-44.1168780483
52923,-44.1169552125
52924,-44.1170323231
52925,-44.1171093801
52926,-44.1171863835
52927,-44.1172633335
52928,-44.11734023
52929,-44.117417073
52930,-44.1174938628
52931,-44.1175705992
52932,-44.1176472824
52933,-44.1177239123
52934,-44.1178004892
52935,-44.1178770129
52936,-44.1179534835
52937,-44.1180299012
52938,-44.1181062659
52939,-44.1181825777
52940,-44.1182588366
52941,-44.1183350428
52942,-44.1184111962
52943,-44.1184872968
52944,-44.1185633448
52945,-44.1186393402
52946,-44.1187152831
52947,-44.1187911734
52948,-44.1188670113
52949,-44.1189427967
52950,-44.1190185298
52951,-44.1190942106
52952,-44.1191698391
52953,-44.1192454154
52954,-44.1193209395
52955,-44.1193964115
52956,-44.1194718315
52957,-44.1195471994
52958,-44.1196225153
52959,-44.1196977793
52960,-44.1197729915
52961,-44.1198481518
52962,-44.1199232603
52963,-44.1199983171
52964,-44.1200733222
52965,-44.1201482757
52966,-44.1202231775
52967,-44.1202980279
52968,-44.1203728267
52969,-44.1204475742
52970,-44.1205222702
52971,-44.1205969148
52972,-44.1206715082
52973,-44.1207460503
52974,-44.1208205413
52975,-44.120894981
52976,-44.1209693697
52977,-44.1210437073
52978,-44.1211179939
52979,-44.1211922295
52980,-44.1212664142
52981,-44.1213405481
52982,-44.1214146311
52983,-44.1214886634
52984,-44.1215626449
52985,-44.1216365757
52986,-44.121710456
52987,-44.1217842856
52988,-44.1218580647
52989,-44.1219317933
52990,-44.1220054715
52991,-44.1220790993
52992,-44.1221526767
52993,-44.1222262038
52994,-44.1222996807
52995,-44.1223731074
52996,-44.1224464839
52997,-44.1225198103
52998,-44.1225930866
52999,-44.122666313
53000,-44.1227394893
53001,-44.1228126157
53002,-44.1228856923
53003,-44.122958719
53004,-44.123031696
53005,-44.1231046232
53006,-44.1231775007
53007,-44.1232503285
53008,-44.1233231068
53009,-44.1233958355
53010,-44.1234685147
53011,-44.1235411445
53012,-44.1236137248
53013,-44.1236862558
53014,-44.1237587375
53015,-44.1238311699
53016,-44.123903553
53017,-44.123975887
53018,-44.1240481719
53019,-44.1241204076
53020,-44.1241925944
53021,-44.1242647321
53022,-44.1243368209
53023,-44.1244088607
53024,-44.1244808517
53025,-44.1245527939
53026,-44.1246246874
53027,-44.1246965321
53028,-44.1247683281
53029,-44.1248400755
53030,-44.1249117743
53031,-44.1249834246
53032,-44.1250550264
53033,-44.1251265798
53034,-44.1251980847
53035,-44.1252695413
53036,-44.1253409496
53037,-44.1254123096
53038,-44.1254836214
53039,-44.125554885
53040,-44.1256261005
53041,-44.1256972679
53042,-44.1257683873
53043,-44.1258394586
53044,-44.1259104821
53045,-44.1259814576
53046,-44.1260523853
53047,-44.1261232651
53048,-44.1261940972
53049,-44.1262648815
53050,-44.1263356182
53051,-44.1264063073
53052,-44.1264769487
53053,-44.1265475426
53054,-44.126618089
53055,-44.126688588
53056,-44.1267590395
53057,-44.1268294437
53058,-44.1268998005
53059,-44.1269701101
53060,-44.1270403725
53061,-44.1271105876
53062,-44.1271807556
53063,-44.1272508766
53064,-44.1273209504
53065,-44.1273909773
53066,-44.1274609571
53067,-44.1275308901
53068,-44.1276007762
53069,-44.1276706154
53070,-44.1277404079
53071,-44.1278101536
53072,-44.1278798526
53073,-44.1279495049
53074,-44.1280191107
53075,-44.1280886698
53076,-44.1281581825
53077,-44.1282276486
53078,-44.1282970684
53079,-44.1283664417
53080,-44.1284357687
53081,-44.1285050493
53082,-44.1285742837
53083,-44.1286434719
53084,-44.1287126139
53085,-44.1287817098
53086,-44.1288507595
53087,-44.1289197633
53088,-44.128988721
53089,-44.1290576328
53090,-44.1291264986
53091,-44.1291953186
53092,-44.1292640928
53093,-44.1293328211
53094,-44.1294015037
53095,-44.1294701407
53096,-44.1295387319
53097,-44.1296072776
53098,-44.1296757777
53099,-44.1297442322
53100,-44.1298126413
53101,-44.1298810049
53102,-44.1299493231
53103,-44.130017596
53104,-44.1300858235
53105,-44.1301540058
53106,-44.1302221429
53107,-44.1302902347
53108,-44.1303582814
53109,-44.1304262831
53110,-44.1304942396
53111,-44.1305621512
53112,-44.1306300177
53113,-44.1306978394
53114,-44.1307656161
53115,-44.1308333481
53116,-44.1309010352
53117,-44.1309686775
53118,-44.1310362751
53119,-44.1311038281
53120,-44.1311713364
53121,-44.1312388001
53122,-44.1313062193
53123,-44.131373594
53124,-44.1314409242
53125,-44.13150821
53126,-44.1315754513
53127,-44.1316426484
53128,-44.1317098012
53129,-44.1317769097
53130,-44.131843974
53131,-44.1319109941
53132,-44.13197797
53133,-44.1320449019
53134,-44.1321117898
53135,-44.1321786336
53136,-44.1322454335
53137,-44.1323121895
53138,-44.1323789015
53139,-44.1324455698
53140,-44.1325121942
53141,-44.1325787749
53142,-44.1326453119
53143,-44.1327118051
53144,-44.1327782548
53145,-44.1328446609
53146,-44.1329110234
53147,-44.1329773424
53148,-44.1330436179
53149,-44.1331098501
53150,-44.1331760388
53151,-44.1332421842
53152,-44.1333082863
53153,-44.1333743451
53154,-44.1334403607
53155,-44.1335063331
53156,-44.1335722624
53157,-44.1336381486
53158,-44.1337039917
53159,-44.1337697918
53160,-44.1338355489
53161,-44.1339012631
53162,-44.1339669344
53163,-44.1340325629
53164,-44.1340981485
53165,-44.1341636913
53166,-44.1342291915
53167,-44.1342946489
53168,-44.1343600637
53169,-44.1344254359
53170,-44.1344907655
53171,-44.1345560525
53172,-44.1346212971
53173,-44.1346864992
53174,-44.134751659
53175,-44.1348167763
53176,-44.1348818513
53177,-44.1349468841
53178,-44.1350118746
53179,-44.1350768229
53180,-44.135141729
53181,-44.1352065929
53182,-44.1352714148
53183,-44.1353361947
53184,-44.1354009325
53185,-44.1354656284
53186,-44.1355302823
53187,-44.1355948944
53188,-44.1356594646
53189,-44.135723993
53190,-44.1357884796
53191,-44.1358529245
53192,-44.1359173277
53193,-44.1359816892
53194,-44.1360460091
53195,-44.1361102875
53196,-44.1361745243
53197,-44.1362387197
53198,-44.1363028736
53199,-44.136366986
53200,-44.1364310571
53201,-44.1364950869
53202,-44.1365590753
53203,-44.1366230225
53204,-44.1366869285
53205,-44.1367507933
53206,-44.136814617
53207,-44.1368783996
53208,-44.1369421411
53209,-44.1370058416
53210,-44.1370695011
53211,-44.1371331196
53212,-44.1371966973
53213,-44.1372602341
53214,-44.13732373
53215,-44.1373871852
53216,-44.1374505996
53217,-44.1375139733
53218,-44.1375773064
53219,-44.1376405988
53220,-44.1377038506
53221,-44.1377670618
53222,-44.1378302325
53223,-44.1378933628
53224,-44.1379564526
53225,-44.138019502
53226,-44.1380825111
53227,-44.1381454798
53228,-44.1382084082
53229,-44.1382712964
53230,-44.1383341444
53231,-44.1383969522
53232,-44.1384597199
53233,-44.1385224474
53234,-44.1385851349
53235,-44.1386477824
53236,-44.13871039
53237,-44.1387729575
53238,-44.1388354852
53239,-44.138897973
53240,-44.138960421
53241,-44.1390228291
53242,-44.1390851976
53243,-44.1391475263
53244,-44.1392098153
53245,-44.1392720647
53246,-44.1393342745
53247,-44.1393964447
53248,-44.1394585755
53249,-44.1395206667
53250,-44.1395827184
53251,-44.1396447308
53252,-44.1397067038
53253,-44.1397686374
53254,-44.1398305317
53255,-44.1398923868
53256,-44.1399542027
53257,-44.1400159793
53258,-44.1400777168
53259,-44.1401394152
53260,-44.1402010746
53261,-44.1402626949
53262,-44.1403242761
53263,-44.1403858185
53264,-44.1404473219
53265,-44.1405087864
53266,-44.140570212
53267,-44.1406315988
53268,-44.1406929469
53269,-44.1407542562
53270,-44.1408155268
53271,-44.1408767588
53272,-44.1409379521
53273,-44.1409991068
53274,-44.141060223
53275,-44.1411213006
53276,-44.1411823398
53277,-44.1412433405
53278,-44.1413043028
53279,-44.1413652267
53280,-44.1414261123
53281,-44.1414869596
53282,-44.1415477687
53283,-44.1416085395
53284,-44.1416692721
53285,-44.1417299666
53286,-44.1417906229
53287,-44.1418512412
53288,-44.1419118214
53289,-44.1419723636
53290,-44.1420328679
53291,-44.1420933342
53292,-44.1421537626
53293,-44.1422141532
53294,-44.1422745059
53295,-44.1423348208
53296,-44.142395098
53297,-44.1424553375
53298,-44.1425155393
53299,-44.1425757034
53300,-44.1426358299
53301,-44.1426959189
53302,-44.1427559703
53303,-44.1428159842
53304,-44.1428759607
53305,-44.1429358997
53306,-44.1429958014
53307,-44.1430556656
53308,-44.1431154926
53309,-44.1431752823
53310,-44.1432350347
53311,-44.1432947499
53312,-44.1433544279
53313,-44.1434140688
53314,-44.1434736726
53315,-44.1435332393
53316,-44.143592769
53317,-44.1436522616
53318,-44.1437117173
53319,-44.1437711361
53320,-44.143830518
53321,-44.143889863
53322,-44.1439491712
53323,-44.1440084426
53324,-44.1440676772
53325,-44.1441268752
53326,-44.1441860364
53327,-44.144245161
53328,-44.144304249
53329,-44.1443633004
53330,-44.1444223153
53331,-44.1444812937
53332,-44.1445402356
53333,-44.144599141
53334,-44.1446580101
53335,-44.1447168427
53336,-44.1447756391
53337,-44.1448343992
53338,-44.144893123
53339,-44.1449518105
53340,-44.1450104619
53341,-44.1450690771
53342,-44.1451276562
53343,-44.1451861992
53344,-44.1452447062
53345,-44.1453031771
53346,-44.145361612
53347,-44.145420011
53348,-44.1454783741
53349,-44.1455367013
53350,-44.1455949927
53351,-44.1456532482
53352,-44.145711468
53353,-44.145769652
53354,-44.1458278003
53355,-44.145885913
53356,-44.14594399
53357,-44.1460020313
53358,-44.1460600372
53359,-44.1461180075
53360,-44.1461759422
53361,-44.1462338415
53362,-44.1462917054
53363,-44.1463495339
53364,-44.146407327
53365,-44.1464650848
53366,-44.1465228073
53367,-44.1465804945
53368,-44.1466381465
53369,-44.1466957633
53370,-44.1467533449
53371,-44.1468108914
53372,-44.1468684028
53373,-44.1469258791
53374,-44.1469833204
53375,-44.1470407267
53376,-44.1470980981
53377,-44.1471554345
53378,-44.1472127361
53379,-44.1472700028
53380,-44.1473272346
53381,-44.1473844317
53382,-44.147441594
53383,-44.1474987215
53384,-44.1475558144
53385,-44.1476128727
53386,-44.1476698963
53387,-44.1477268853
53388,-44.1477838397
53389,-44.1478407597
53390,-44.1478976451
53391,-44.1479544961
53392,-44.1480113126
53393,-44.1480680948
53394,-44.1481248426
53395,-44.1481815561
53396,-44.1482382353
53397,-44.1482948802
53398,-44.1483514909
53399,-44.1484080674
53400,-44.1484646098
53401,-44.148521118
53402,-44.1485775921
53403,-44.1486340322
53404,-44.1486904383
53405,-44.1487468103
53406,-44.1488031484
53407,-44.1488594525
53408,-44.1489157228
53409,-44.1489719592
53410,-44.1490281618
53411,-44.1490843305
53412,-44.1491404655
53413,-44.1491965668
53414,-44.1492526344
53415,-44.1493086682
53416,-44.1493646685
53417,-44.1494206352
53418,-44.1494765682
53419,-44.1495324678
53420,-44.1495883338
53421,-44.1496441664
53422,-44.1496999655
53423,-44.1497557312
53424,-44.1498114636
53425,-44.1498671626
53426,-44.1499228283
53427,-44.1499784607
53428,-44.1500340598
53429,-44.1500896258
53430,-44.1501451585
53431,-44.1502006582
53432,-44.1502561246
53433,-44.150311558
53434,-44.1503669584
53435,-44.1504223257
53436,-44.1504776601
53437,-44.1505329614
53438,-44.1505882299
53439,-44.1506434654
53440,-44.1506986681
53441,-44.150753838
53442,-44.150808975
53443,-44.1508640793
53444,-44.1509191509
53445,-44.1509741897
53446,-44.1510291959
53447,-44.1510841694
53448,-44.1511391104
53449,-44.1511940187
53450,-44.1512488945
53451,-44.1513037378
